,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Risk ID 4,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Replacement Cost,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Risk 2052,Wildfire Hazard 2052,Flood Risk 2022,Flood Hazard 2022,Flood Risk 2037,Flood Hazard 2037,Flood Risk 2052,Flood Hazard 2052,Extreme Heat Risk 2022,Extreme Heat Hazard 2022,Extreme Heat Risk 2050,Extreme Heat Hazard 2050
85,2cfda80e-6b6e-4bbf-9c43-ec71cae4665f,6757a192-f9ba-4c20-a364-f360bd252359,4d2efb25-4138-45e0-b47a-28f64cad6e4b,94cd402d-747f-457d-8518-8f046cc5ef0f,8d0bd2ba-733a-425d-b5e4-fc06985372a9,,24122,Milo,4109 E 10th Ave,Denver,CO,Denver,80220,Denver,CBD/Cherry Creek,1,2019,Mid-Rise,319,39.73205514,-104.939317568729,269168,135485286.0,PRIMARY_USE_RESIDENTIAL,463,10.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
86,d6cdf485-a1d4-4f49-9659-1b0aeb6cfabb,e0b5017d-d7f8-4482-a427-44eda613430b,c2c2acf9-b267-4304-9bd6-84621c8b5bb5,e543f974-b3dc-4d09-aea7-3038f8d25c17,1ad09c76-17a3-481d-9b6e-edbdbdbdf2dc,,24123,Theo,985 Albion St,Denver,CO,Denver,80220,Denver,CBD/Cherry Creek,1,2018,Mid-Rise,275,39.73173058,-104.939502657741,207241,122197693.0,PRIMARY_USE_RESIDENTIAL,351,10.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
87,9415175a-32d1-4cf7-a14e-7bda9228dba1,e6b7929c-dc4a-44db-90f5-bae91217cdc0,e113debe-8ea0-40cd-958b-1b19b7c12faa,9086dfc1-3659-458f-94e2-8a4af07e8ad8,ce07495b-ac54-434e-99a5-40ff260a51bb,,24125,Mara Pacific Beach,4275 Mission Bay Dr,San Diego,CA,San Diego,92109,San Diego,I-5 Corridor,1,2019,Mid-Rise,172,32.80116385,-117.212756284284,169571,116596218.0,PRIMARY_USE_RETAIL,247,5.0,Very Low,Medium-High,Low,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium
88,60677578-a4b6-470f-9a70-f2763e0ae19b,2de77b1b-6819-4664-abd3-835200829280,d7a50c35-432e-42cd-a532-2e4559f16f43,0b905238-d23a-41d5-9aa0-b0b18cab4d5b,fcc9a94b-7b6c-40c3-808c-2bd7d71912a8,,24128,The Weaver,1401 Art Dilly Drive,Austin,TX,Travis,78702,Austin,East Austin,2,2020,Mid-Rise,250,30.25274824,-97.7320151050888,186507,79535463.0,PRIMARY_USE_RESIDENTIAL,314,5.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
89,f70e4e01-f03b-4dac-9cf8-1be3132a826d,38a1251e-756e-429e-82e8-249bb783cc79,6d99fe17-d358-44d6-84ba-aba9de60ad61,dc295b63-4c5e-4414-9ae0-bd92b5a59f04,0c806cde-8b26-4e1a-8e5c-0acb9b7dd868,,24222,Westside Barry,C on Pico,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,1989,Mid-Rise,18,34.048597,-118.45918,23040,15169774.0,PRIMARY_USE_RESIDENTIAL,36,4.0,Very Low,Very High,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
90,797b4f46-2501-435d-a4a5-64b923b4bbd5,5c064076-1697-49ce-9093-da01a4bda31d,b63af2be-4784-4989-988a-159adbe7df59,fda6abbf-3f98-45ed-85c2-db26fff2575e,2dfc663b-2960-4f1a-b095-ca1720297a1e,,24300,Eleve Lofts and Skydeck,200 East Broadway,Glendale,CA,Los Angeles,91205,Los Angeles,Glendale/Pasadena,1,2013,Mid-Rise,208,34.145852,-118.253505,114079,81534399.0,PRIMARY_USE_FOOD_SERVICE,228,9.0,Low-Medium,Very High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,Very Low,High
91,089c73af-7475-4bd2-b221-df9cc9a60112,98a63adb-f07a-4f79-a2a0-fd4c29e3d576,a8d60bf4-ad96-4442-ac37-a047833f4d74,3101af30-3583-4c9c-949c-ca36ce51532c,9e742602-7cf3-4201-b5d6-29d9dabeff0c,,24302,Alcyone,301 Minor Ave North,Seattle,WA,King,98109,Seattle,South Lake Union,1,2004,Mid-Rise,162,47.621172,-122.333413,119397,87532438.0,PRIMARY_USE_FOOD_SERVICE,197,10.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Medium,Very Low,Low,Very Low,Medium,Very Low,Medium-High
92,a24c000e-9fc3-44b0-86d4-e1cb6508128e,8bd4dbf5-3647-496c-af17-0ea4ad3953d1,a79a0327-aaa9-4cf1-bf7d-787c2a529c67,0e5828a2-d7ef-4c5a-9087-4562724367df,013cb691-7901-4ef2-b086-b4343bf86b86,,24304,Square One,1020 NE 63rd St,Seattle,WA,Kings,98115,Seattle,North Seattle,1,2014,Mid-Rise,112,47.674176,-122.316714,59321,45748972.0,PRIMARY_USE_RESIDENTIAL,131,6.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium
93,d592cc0d-6885-481b-8bc9-1a6bceacab9f,8e46899a-bd88-47be-a584-a15d85f46ebb,8f3c51f2-5222-409e-8e72-34463884e5d8,d4d2faf1-65c6-4931-894a-412acb8e8afd,2733dfc0-12be-4dda-8336-6b1fe2370e5c,,24305,315 on A,315 A Street,Boston,MA,Suffolk,2210,Boston,City of Boston,1,2013,High-Rise,202,42.349003,-71.049033,157802,164541374.0,PRIMARY_USE_OFFICE,241,20.0,Very Low,Low,Very Low,Low,,,Low-Medium,Very High,Low-Medium,Very High,Medium,Very High,Very Low,Medium-High,Very Low,Medium-High
94,0479ac95-003b-4d9f-8dfa-4940eb8ce81c,dbd82fd8-e3d7-4028-b297-8c9735d6af83,501f0145-f646-4948-bc88-ec8bbea6efa5,a5b9c7ca-73ff-4af2-86cb-5aea6195dd37,063e59cb-c320-4dcf-bed1-1b1a84f7a793,,27002,Old Town Lofts,16175 Cleveland St.,Redmond,WA,King,98052,Seattle,Bellevue/Redmond,1,2014,Mid-Rise,149,47.673923,-122.125271,106044,80924861.0,PRIMARY_USE_FOOD_SERVICE,164,9.0,Very Low,High,Very Low,Low,,,Very Low,High,Very Low,High,Very Low,High,Very Low,Medium,Very Low,Medium
95,9d737f26-dd1f-4a65-bb17-41de49734b59,9b6ecc62-1508-4f12-8b6e-0db1ca699416,754d3477-57a7-472c-a81f-019196f11a67,57326b02-4909-406b-9f8e-b1ede06fdc5b,7b5cabb0-fa75-4009-8fbd-da390cc1f907,,27050,The Pearl,1530 15th Ave,Seattle,WA,King,98122,Seattle,Capital Hill/First Hill,1,2008,Mid-Rise,80,47.614706,-122.312407,53420,39751004.0,PRIMARY_USE_RESIDENTIAL,80,7.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
96,d8894eea-8a6b-4ada-a51e-68bd86187e88,727dce9e-b81b-48dc-9e19-5b2c05222641,530437e7-c1d9-48ee-a8f6-8e9862e2b131,c40ddbf1-4e22-4fab-bcff-5dfbb20c8f75,3b6d5b88-27db-49d5-a6fb-e554da8d6625,,27052,Packard Building,1530 12th Avenue,Seattle,WA,King,98122,Seattle,Capital Hill/First Hill,1,2010,Mid-Rise,61,47.615184,-122.316378,43921,32370077.0,PRIMARY_USE_HEALTHCARE,62,6.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
97,6dd39792-ca31-403a-ae88-1dbb864fa016,f01acee9-b900-4507-8fc9-e85f869acbb9,53008455-057b-4fb1-a627-a138842f4e73,f247dfd1-166b-4f2f-9614-4fb105e5b716,059048d2-3680-4d30-9721-3c2d57db3d13,,27139,2300 Elliott,2300 Elliott Avenue,Seattle,WA,King,98121,Seattle,Belltown/CBD,1,1992,Mid-Rise,92,47.61198047,-122.348266196472,66501,53283845.0,PRIMARY_USE_RESIDENTIAL,113,5.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Medium,Very Low,Low,Very Low,Medium,Very Low,Medium-High
98,456b6b51-b4a1-4977-9635-365eda64ebfd,25d71fef-0911-47f9-874a-f005a04994e4,1a2508a2-94fd-40ae-9965-8db1c2f57839,67b74065-fb86-4824-9938-1cc632cc1f14,9dd28d78-aa60-4891-a00d-05885704d2d2,,27141,Seventh and James,600 Seventh Ave,Seattle,WA,King,98104,Seattle,Capital Hill/First Hill,1,1992,Mid-Rise,96,47.60454441,-122.326939332426,66800,49397653.0,PRIMARY_USE_RESIDENTIAL,120,5.0,Very Low,High,Very Low,Low,,,Low,High,Low,Low,Low,High,Very Low,Medium,Very Low,Medium-High
99,cac4ecf3-b496-4459-b4fa-2c3f44e10013,c6213672-061f-489e-8075-e70e224affcf,cfc61d30-4560-4d9a-95be-d308e2112f3d,ed8d83f1-58f3-46df-aec7-8b65778c8848,d6e82b8f-91eb-4505-80f8-e39a6d228a6b,,27165,Geary Courtyard,639 Geary Street,San Francisco,CA,San Francisco,94102,San Francisco Bay Area,SF-Downtown,1,1990,High-Rise,165,37.7865984,-122.413758725365,84916,106089768.0,PRIMARY_USE_RESIDENTIAL,166,16.0,Low-Medium,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium
100,c0abe440-176c-48a4-bbec-e74bf31b15cc,b3854666-64bc-417f-ac39-94bb25796ba8,ad5db5dc-d368-4a4a-ae25-f3dc71aad86d,36e0d9d2-5d60-41a8-a69b-21e7a0bfc3d8,e0e5e730-601f-4c02-9f5e-f149edc085dc,,27167,Bellevue Meadows,4277 148th Ave. NE,Bellevue,WA,King,98007,Seattle,Bellevue/Redmond,16,1983,Garden,180,47.64753416,-122.143087074021,144208,70223969.0,PRIMARY_USE_RESIDENTIAL,292,2.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium
101,6e915676-4298-411b-98d1-c44047b9a693,8d5314f3-852a-4ab6-afe8-d3456f66098b,fef7a986-a435-45f1-b326-b18f46fd00fb,173e4186-9f11-469c-bd6a-0d54a35e6f41,ca46b381-527f-4e3a-9d24-2952d9388bed,,27168,Chelsea Square,16340 NE 83rd St,Redmond,WA,King,98052,Seattle,Bellevue/Redmond,6,1991,Garden,113,47.67663286,-122.122334359724,107534,50510684.0,PRIMARY_USE_RESIDENTIAL,180,3.0,Very Low,High,Very Low,Low,,,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Medium,Very Low,Medium-High
102,30112e15-7289-4ba1-94b7-c32239a4efe3,88f7c559-f859-4947-81aa-9a9fc8c773dd,d38c69a8-fa2a-4029-9bd7-b0deaa863aec,577f0aa3-1c85-4434-b1df-334615596c89,30482d03-498e-450d-9dcb-73477b8b778b,,27179,Providence,21623 16th Dr. SE,Bothell,WA,Snohomish,98021,Seattle,Bothell/Mill Creek Corridor,12,2000,Garden,200,47.80081817,-122.211399078369,189700,85304217.0,PRIMARY_USE_RESIDENTIAL,326,3.0,Very Low,High,Very Low,Low,,,Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium
103,6a831671-eeea-46b0-a782-815c3df1e4a2,072501e7-6f2a-4a46-88b8-872db2dd6621,d51fc736-62ce-436c-9393-19b8d1fe6db2,16b80241-82b2-442a-8183-77b73de56db2,69f488a3-9988-4e93-9c58-e72e693f7d04,,27180,Olympus I,2801 Western Avenue,Seattle,WA,King,98121,Seattle,Belltown/CBD,2,2000,High-Rise,328,47.61584617,-122.352982163429,306091,299679698.0,PRIMARY_USE_FOOD_SERVICE,477,18.0,Low-Medium,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
104,88f97ee7-2cc0-42b1-bf1f-53ccdd20f236,33d6477a-84bf-47d1-b2ee-403b4d723d05,4ab204fe-1d36-4abd-84ac-7566de1042ec,6152cece-fda1-4915-8c16-bad899eddb6f,5fcb2060-d867-49ba-8550-31b930b469c2,,27185,Ivorywood,8700 NE Bothell Way,Bothell,WA,King,98011,Seattle,Bothell/Mill Creek Corridor,14,2000,Garden,144,47.75304219,-122.224746216139,141242,63196166.0,PRIMARY_USE_RESIDENTIAL,246,3.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium
105,3693611a-34ea-4aaa-9dd8-a1bd0bd7f8d3,376dd666-9878-4913-b872-8b3da4774089,2527f505-fb99-48d5-9f18-956a5483e679,f13783e1-afba-41b2-a577-eab87e2a145b,c2b1e579-10c1-4942-97a4-89c83213076a,,27186,Metro on First,215 First Avenue West,Seattle,WA,King,98119,Seattle,Belltown/CBD,1,2002,Mid-Rise,102,47.61993546,-122.358016867224,70038,56705306.0,PRIMARY_USE_HEALTHCARE,132,10.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
106,efb3d4c2-2f08-4453-a28b-9ce15af32e43,da1c6c3a-f06e-485e-988f-749d820ecacd,ea95bbf6-df3c-4685-8e4b-bb3e6ae6181a,b8f1d36a-eb52-43ec-ad77-0a728685adf5,8424c5a4-9e97-42fa-88d1-02625592cf3b,,27191,Uwajimaya Village,521 South Weller,Seattle,WA,King,98104,Seattle,Belltown/CBD,3,2002,Mid-Rise,176,47.59753927,-122.327403959364,131917,96489856.0,PRIMARY_USE_RESIDENTIAL,228,5.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium,Very Low,Medium-High
107,f475fe2b-e1de-44f9-9f27-c99c75c7069b,8d95a264-a89e-454b-85f5-adda5ccc2ad5,44fc6644-e0ef-4d8b-9a15-9dcad71a7f4d,27093b69-8f58-44a2-9a46-690914d5acba,2d58dc6f-f0ea-4922-bee9-69b30a67b471,,27193,Harbor Steps,1221 First Avenue,Seattle,WA,King,98101,Seattle,Belltown/CBD,4,2000,High-Rise,763,47.60626825,-122.337608261984,652057,645468935.0,PRIMARY_USE_SCHOOL,965,29.0,Low-Medium,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
108,94ce6605-b98f-495d-bc5c-c11a87e87b3a,a0e498c2-ad23-4a5f-a229-51a4a293b606,c0049108-0aee-4dd3-bf0e-36d7c019e83b,951b18d5-44a4-479c-8a1e-ad3d5fe9bb9a,ff7b4e20-2842-4fd8-baf9-f8099a7008cf,,27195,Heritage Ridge,16619 Larch Way,Lynnwood,WA,Snohomish,98037,Seattle,Bothell/Mill Creek Corridor,15,1999,Garden,197,47.84799,-122.24638,198916,88551930.0,PRIMARY_USE_RESIDENTIAL,394,3.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium
109,ea5a5f5b-63ce-4fd2-9823-2ad939078b73,173d7e78-305c-49d5-a23d-c2fc645976f8,5d900e11-7fce-4272-91fc-b3126fdae1ee,97e704f9-b970-4d47-ad93-92265222ca26,a7888ca5-38f2-43f0-9c7e-25f8aac477a3,,27205,The Heights on Capitol Hill,130 Harvard Avenue East,Seattle,WA,King,98102,Seattle,Capital Hill/First Hill,2,2006,Mid-Rise,104,47.619063,-122.322199,64094,48231659.0,PRIMARY_USE_FOOD_SERVICE,127,9.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium-High
110,dd5edc38-0145-4f3e-958a-1a5c1c28b13d,7fe01bc9-f164-4aba-be8c-a104ab62f62b,f1456683-90e0-4ae9-9c7f-2ccaf5f69eb9,cc0b957b-7a96-4ace-b4be-c97980eb6c50,1d157f46-ba07-4d52-a6d4-5167eaebc569,,27209,1500 Mass,1500 Massachusetts Ave,Washington,DC,District of Columbia,20005,Washington DC,DC-Central,1,1951,High-Rise,556,38.906745,-77.035116,270481,192035273.0,PRIMARY_USE_RETAIL,556,8.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,High
111,38303c37-d046-4826-89f6-cb112ee3a0db,7727e245-5c51-436d-8f6e-703f48a238b6,2c5572d7-f371-4d04-a274-95d87a956888,45116d46-6afa-41b9-856c-3e2d7f1eb5d3,0a518004-560a-44e5-b090-1e4d3240f7e8,,27240,Town Square at Mark Center,1459 North Beauregard Street,Alexandria,VA,Alexandria City,22311,Washington DC,VA-Alexandria,7,1998,Garden,678,38.8285,-77.124522,660311,307750631.0,PRIMARY_USE_RESIDENTIAL,1128,5.0,Very Low,Low,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,High
112,dd82a586-531d-43b0-bbca-96a439669961,c0a79112-0a65-464b-bf7d-a19aa7620118,22a394ea-38dd-4f52-bc76-39770d7be693,e32858dd-ac73-4afa-a2d5-52a2efb6c037,d0c1f4d1-5313-4224-9ecf-d01a82c935ff,,27295,Red160,16015 Cleveland Street,Redmond,WA,King,98052,Seattle,Bellevue/Redmond,2,2011,Mid-Rise,250,47.674073,-122.125826,210213,156258930.0,PRIMARY_USE_FOOD_SERVICE,310,7.0,Very Low,High,Very Low,Low,,,Very Low,High,Very Low,High,Very Low,High,Very Low,Medium,Very Low,Medium
113,4592bb31-58f6-4356-95b7-794577dd56a8,dc6da0fa-7d3e-45d7-a556-3cc8248d857f,4b94b1ad-15bf-43bd-a3cf-d8d5d76e5735,acbac36f-807a-4147-bee4-89f8feccd69d,6c5d8ad0-463f-4d50-938e-0435b0f58970,,27487,Reserve at Town Center,14420 North Creek Drive,Mill Creek,WA,Snohomish,98012,Seattle,Bothell/Mill Creek Corridor,9,-1,Garden,584,47.867457,-122.218576,566911,253760642.0,PRIMARY_USE_RETAIL,929,3.0,Low-Medium,High,Very Low,Low,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium
114,0e8ba564-a4f4-424b-9f31-8d38712ce992,e1d22177-815c-44af-af25-2840da9357b8,0532d4a7-6de9-4313-bacb-52b9c56f2a14,e4a026c2-806c-42ea-942b-61f46a84bb31,ea90c8c5-cbfb-4821-972d-eed083121c20,,27601,Rianna,810 12th Avenue,Seattle,WA,King,98122,Seattle,Capital Hill/First Hill,2,2000,Mid-Rise,156,47.609319,-122.316778,95784,72066308.0,PRIMARY_USE_SCHOOL,204,5.0,Very Low,High,Very Low,Low,,,Very Low,Low,Very Low,Medium,Very Low,Medium,Very Low,Medium,Very Low,Medium-High
115,f4345c1d-4aae-4793-827f-4e29805d185e,5363d5f7-e22a-44ad-b1d0-008260cdcc43,7704c386-4e9c-4140-a469-868cbfdc9d5c,55cb5bdf-372e-40dd-a449-1bd61826362b,0d59b1db-9bca-4588-9c62-0aaf75fff776,,29100,Ocean Crest,873 Stevens Ave,Solana Beach,CA,San Diego,92075,San Diego,I-5 Corridor,4,1986,Mid-Rise,146,32.9842,-117.2595,137274,64535276.0,PRIMARY_USE_RESIDENTIAL,231,3.0,Very Low,Medium-High,Very Low,Low,,,Medium-High,Very High,Medium-High,Very High,Medium-High,Very High,Very Low,Medium,Very Low,Medium
116,f52f571d-4adb-4239-b117-cae53dd1b3e3,b8d44504-56a7-4d56-8940-e68768485a24,43298de7-4a17-4d34-affc-3cf020241b69,cc440988-6f28-422f-af01-db2ef1f69566,e6cb2ed4-83e3-4c77-b266-4c98e330a2da,,29102,Vista Del Lago,21622 Marguerite Parkway,Mission Viejo,CA,Orange,92692,Orange County,South Orange,56,1986,Garden,608,33.649215,-117.64356,515512,247937197.0,PRIMARY_USE_RESIDENTIAL,928,2.0,Very Low,High,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
117,a62c6dc2-3a42-4e35-862c-e05b4d2acfbf,63b791e6-0b7a-42c2-98ec-907c604ba183,00580e75-8adc-4053-8c2f-07a2c3693007,54881797-1a64-4dc1-aaa9-023fd31fd44f,a4c7d658-c285-4705-8c9f-ce4e42786ae1,,29103,Villa Solana,26035 Moulton Parkway,Laguna Hills,CA,Orange,92653,Orange County,South Orange,21,1984,Garden,272,33.584452,-117.709585,245104,116251419.0,PRIMARY_USE_RESIDENTIAL,440,2.0,Very Low,High,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,Very Low,Medium
118,bc641592-15ca-4f6f-b5b6-e1accbfac039,7da12014-d11f-487f-ae5f-53518ed0bbf0,bdb6f985-cd00-4498-adb1-ac0bb131196b,748902af-c4a4-4cd8-ac0f-6e90a1366b7d,ae20d101-abce-4669-9136-91fe31fc8977,,29104,Deerwood,15640 Bernardo Center Drive,San Diego,CA,San Diego,92127,San Diego,I-15 Corridor,39,1990,Garden,316,33.00499261,-117.094860076904,336885,153979659.0,PRIMARY_USE_RESIDENTIAL,759,2.0,Very Low,Medium-High,Medium-High,Medium-High,,,Low,High,Low-Medium,High,Low-Medium,High,Very Low,Medium-High,Very Low,Medium-High
119,c980391c-865e-4c1b-a925-b38c06ef3777,606aa0fb-de1b-48d6-8749-a9cecd9b03b0,0d52dd61-8e2c-4078-95a7-c182c5032cdb,78ab9d76-fb06-48ac-a80e-84df49de850b,c880a5ee-0807-41a0-8de2-a1d648db99f0,,29106,Carmel Terrace,11540 Windcrest Lane,San Diego,CA,San Diego,92128,San Diego,I-15 Corridor,27,1988,Garden,384,32.97788813,-117.080612182617,298520,146803728.0,PRIMARY_USE_RESIDENTIAL,604,3.0,Very Low,Medium-High,Low-Medium,Medium,,,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium-High,Very Low,Medium-High
120,a0a98c74-0e3d-4c54-a9f9-a48325d5899c,4142d36f-c3e1-4e34-88f1-1b6a43a48025,8a886dbb-1766-4f46-8888-d4da01133ee7,9a63a383-c4ff-4a68-8fd0-ebde6815e6e1,cf0c890c-cd1f-4f48-a87b-0e5e2fa1fed1,,29107,Pacific Place,5211 Pacific Concourse Drive,Los Angeles,CA,Los Angeles,90045,Los Angeles,South Bay,2,2008,Mid-Rise,430,33.926853,-118.371279,386807,255629112.0,PRIMARY_USE_RESIDENTIAL,599,7.0,Very Low,High,Very Low,Low,,,Low-Medium,Very High,Low-Medium,Very High,Low-Medium,Very High,Very Low,High,Very Low,High
121,0af8021b-d111-4cf2-94bb-c67e51c64699,e4fc3726-4706-483b-9160-f89f98ea2be8,009d0a4d-408c-440b-9931-29b138ecbca8,812603ad-a5da-4d52-afc0-fd44599299a7,9bcdf557-30a4-476d-a32e-50933862f2fb,,29110,Windridge,24922 Hidden Hills,Laguna Niguel,CA,Orange,92677,Orange County,South Orange,28,1989,Garden,344,33.52569416,-117.695347215118,375312,170727901.0,PRIMARY_USE_RESIDENTIAL,760,2.0,Very Low,Medium-High,Low-Medium,Medium,,,Medium-High,Very High,Medium-High,Very High,Medium-High,Very High,Very Low,Medium,Very Low,Medium
122,bdf54c2a-05a3-4b13-8dcd-303abb6f4848,2fd1d350-10e9-4a6b-af46-d8e2fa8e937d,2f4ef113-ed16-4d29-8f75-c3f2514da6d2,7066d096-0e09-4078-90ff-e940b5faf359,a842a039-b5eb-4e0e-aa16-da3b56408b28,,29111,Regency Palms,6762 Warner Ave.,Huntington Beach,CA,Orange,92647,Orange County,North Orange,39,1969,Garden,310,33.71555159,-118.010860141705,252480,122711630.0,PRIMARY_USE_RESIDENTIAL,566,2.0,Very Low,High,Low,Medium,,,Medium,Very High,Medium-High,Very High,Medium-High,Very High,Very Low,Medium-High,Very Low,Medium-High
123,50fbebb5-54f1-421a-93ba-e5d30f4b6226,24af5ed5-e171-4899-922f-211277150996,d27aa27d-d19a-499c-acb8-b6578f451d2e,3bc9e1c8-33ed-45a5-b322-93957761ac6b,5b8897a0-34c2-469d-b35c-b2c5baf5b805,,29115,Hampshire Place,501 S. New Hampshire Ave,Los Angeles,CA,Los Angeles,90020,Los Angeles,Hollywood/Mid Wilshire,4,1989,Mid-Rise,259,34.06544554,-118.2929614808,169747,126256493.0,PRIMARY_USE_RESIDENTIAL,343,6.0,Very Low,Very High,Very Low,Low,,,Low,High,Low,High,Low,High,Very Low,High,Very Low,High
124,a50407c2-47fc-4e45-beb6-4bdaf6fef578,d9c514d3-d66f-44b8-ac02-d6fb7aacfc55,bb728a8e-89c8-4f62-b65e-099154a806a2,c41a668e-527c-4404-9adc-abf8f98c1186,e20dd6f5-d3db-4e4b-8c54-b126ed613fea,,29118,Vintage,955 North Duesenberg Drive,Ontario,CA,San Bernardino,91764,Los Angeles,Inland Empire,12,2005,Garden,300,34.075926,-117.57232,303857,130690730.0,PRIMARY_USE_RESIDENTIAL,504,3.0,Very Low,High,Low-Medium,Medium,,,Medium,Very High,Medium,Very High,Medium,Very High,Very Low,High,Very Low,High
125,e4215cad-8477-4d68-81da-a6ff94b962bf,03100fe0-e5ce-43f9-bf04-0a0d3cc2239e,b12969f8-40e4-4db6-80db-66271afc1123,f953d996-7625-4631-8f00-a9acf88a06ad,b4169b53-0ae4-4286-bbcb-81ed344f57dd,,29121,The Reserve at Empire Lakes,11210 4th Street,Rancho Cucamonga,CA,San Bernardino,91730,Los Angeles,Inland Empire,18,2005,Garden,467,34.078478,-117.560124,453674,196361642.0,PRIMARY_USE_RESIDENTIAL,789,3.0,Very Low,High,Low-Medium,Medium,,,Very Low,Low,Very Low,Medium,Very Low,Medium,Very Low,High,Very Low,High
126,7c766228-5b23-4ffe-a224-188bb2396c87,540dd15b-5ae1-4d86-9bac-646aadeb7e3d,36d4191f-efd0-483f-ae6f-0bc8a6999c8f,2bf1d158-3b2a-4cf6-b5e2-18dd65379cc3,e9a99dae-1e4c-4d4b-9aba-f3f18142678e,,29126,Westside Bundy,C on Pico,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,1999,Mid-Rise,23,34.037381,-118.460084,25440,16986719.0,PRIMARY_USE_RESIDENTIAL,46,4.0,Very Low,Very High,Low-Medium,Medium,,,Low-Medium,High,Low-Medium,High,Low-Medium,High,Very Low,Medium-High,Very Low,Medium-High
127,d717c38e-da47-4609-89c3-819962ca6a33,2d2abe5e-14c4-4880-b5d8-26227a76765a,15fc8c66-45ab-4f4a-87d2-e32cfcac1efa,a8f155b8-1d18-40fe-bab2-59a1b6038a7d,ff5b74cb-be4a-401b-8d1a-178050378175,,29127,Westside  Barrington,C on Pico,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,1999,Mid-Rise,36,34.042882,-118.455791,35921,24215272.0,PRIMARY_USE_RESIDENTIAL,63,4.0,Very Low,Very High,Low-Medium,Medium,,,Medium-High,Very High,Medium-High,Very High,Medium-High,Very High,Very Low,Medium-High,Very Low,Medium-High
