,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Risk ID 4,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Replacement Cost,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Seismic Executive Summary 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Executive Summary 2022,Wildfire Risk 2050,Wildfire Hazard 2050,Wildfire Executive Summary 2050,Flood Risk 2022,Flood Hazard 2022,Flood Executive Summary 2022,Flood Risk 2037,Flood Hazard 2037,Flood Executive Summary 2037,Flood Risk 2050,Flood Hazard 2050,Flood Executive Summary 2050,Extreme Heat Risk 2022,Extreme Heat Hazard 2022,Extreme Heat Executive Summary 2022,Extreme Heat Risk 2050,Extreme Heat Hazard 2050,Extreme Heat Executive Summary 2050,Drought Risk 2022,Drought Hazard 2022,Drought Executive Summary 2022,Drought Risk 2050,Drought Hazard 2050,Drought Executive Summary 2050
153,1a80f757-5d49-4905-ac46-7bb785c714a4,e2c252ca-7c11-4486-9077-0da5180467c0,082fd5b9-c13c-439f-ba0f-bc57200799ec,ee373a6e-bc8e-444f-90b3-b281a1283614,,,29189,Del Mar Ridge,12629 El Camino Real,San Diego,CA,San Diego,92130,San Diego,I-5 Corridor,5,1998,Mid-Rise,181,32.94733,-117.23736,224577,149723606.0,PRIMARY_USE_RESIDENTIAL,354,5.0,Very Low,Medium-High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: W1A; No. Stories: 5; Year of Construction: 1998; Seismic Zone: Zone 4; Hazus Typology: W2; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 5.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 5.,Low-Medium,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: parking; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 149723606; No. buildings: 5.,Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: parking; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 149723606; No. buildings: 5.,Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: parking; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 149723606; No. buildings: 5.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to drought.
154,964428ab-61d5-4cb7-a5ae-2676a52ee21c,0fde2b41-01a7-4a89-a5f5-af9c5ca8ac06,f563db04-6f68-45e3-9ef4-fcb6a539b0f7,8dc62757-b176-48a6-8cab-22019e8b54aa,,,29207,The Kelvin,2850 Kelvin Avenue,Irvine,CA,Orange,92614,Orange County,North Orange,1,2014,Mid-Rise,194,33.682778,-117.836122,175678,114548123.0,PRIMARY_USE_RESIDENTIAL,269,4.0,Very Low,High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: W1A; No. Stories: 4; Year of Construction: 2014; Seismic Zone: Zone 4; Hazus Typology: W2; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 4.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 4.,Low-Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 114548123; No. buildings: 1.,Low-Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 114548123; No. buildings: 1.,Low-Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 114548123; No. buildings: 1.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to drought.
155,686c0781-5086-4130-87c9-3d79bc0aec43,35615474-c3a5-4fb3-a637-e67d85ac99bd,15672541-ba2c-4a87-b795-7f1f874fc1eb,98e6860c-c881-4ba3-bc24-aa353f6c2e6f,,,29209,Laguna Clara,3131 Homestead Road,Santa Clara,CA,Santa Clara,95051,San Francisco Bay Area,SF-South Bay,20,1972,Garden,264,37.33789163,-121.985252463082,199964,123114983.0,PRIMARY_USE_RESIDENTIAL,356,2.0,Low-Medium,Very High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: W1A; No. Stories: 2; Year of Construction: 1972; Seismic Zone: Zone 4; Hazus Typology: W2; Hazus Design Code: Moderate Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Non-combustible exterior with combustible trim.; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: Greater than 30 ft.; No. stories: 2.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Non-combustible exterior with combustible trim.; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: Greater than 30 ft.; No. stories: 2.,Low,Medium,"The primary flood hazard driver is fluvial', 'pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Garden; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 123114983; No. buildings: 20.",Low,Medium,"The primary flood hazard driver is fluvial', 'pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Garden; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 123114983; No. buildings: 20.",Low,Medium,"The primary flood hazard driver is fluvial', 'pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Garden; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 123114983; No. buildings: 20.",Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
156,1be689d8-0ece-4001-87a4-180a0940455c,9588fb75-2cb5-4449-a090-8d97ef184b91,25ddf3cf-53b8-49ef-bbdb-5969e0129952,956b2452-2605-4983-9814-e9ed04355ad6,,,29212,Mill Creek,440 Dixon Landing Rd.,Milpitas,CA,Santa Clara,95035,San Francisco Bay Area,SF-South Bay,21,1991,Garden,516,37.45387,-121.918777,458748,282960324.0,PRIMARY_USE_RESIDENTIAL,912,3.0,Low-Medium,Very High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: W1A; No. Stories: 3; Year of Construction: 1991; Seismic Zone: Zone 4; Hazus Typology: W2; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Wood shingles; Clapboards; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 5-10 ft.; No. stories: 3.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Wood shingles; Clapboards; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 5-10 ft.; No. stories: 3.,Medium,Very High,The primary flood hazard driver is fluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Garden; Ground Floor Usage: parking; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 282960324; No. buildings: 21.,Medium,Very High,The primary flood hazard driver is fluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Garden; Ground Floor Usage: parking; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 282960324; No. buildings: 21.,Medium,Very High,The primary flood hazard driver is fluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Garden; Ground Floor Usage: parking; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 282960324; No. buildings: 21.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
157,b2831339-aac8-4f45-99fd-b34d9fe7859c,cfe6d569-fcad-4526-b356-50469c37e7ae,b9f34090-58c4-4505-a28d-d758c9cdb8b3,e68bb53b-913b-4525-98e8-fb6d4cd371ae,,,29213,Virgil Square,411 South Virgil Avenue,Los Angeles,CA,Los Angeles,90020,Los Angeles,Hollywood/Mid Wilshire,2,1979,Mid-Rise,142,34.06653837,-118.2870328766,90832,67974685.0,PRIMARY_USE_RESIDENTIAL,164,4.0,Very Low,Very High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: C2; No. Stories: 3; Year of Construction: 1979; Seismic Zone: Zone 4; Hazus Typology: C2L; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 10-30 ft.; No. stories: 3.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 10-30 ft.; No. stories: 3.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 67974685; No. buildings: 2.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 67974685; No. buildings: 2.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 67974685; No. buildings: 2.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
158,a6a70a13-2e0c-462c-81ad-3ec66d774f5e,7e57aefe-2dac-4507-ae9d-552c09e41b40,fb871a8e-3be2-41c0-90c2-af63be80809d,f98499aa-3b58-40df-94be-c468699dae97,,,29215,The Oaks,27105 Silver Oak Lane,Santa Clarita,CA,Los Angeles,91387,Los Angeles,Santa Clarita Valley,67,2000,Garden,520,34.40565043,-118.455601945316,514619,222071573.0,PRIMARY_USE_RESIDENTIAL,939,3.0,Very Low,Very High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: W1A; No. Stories: 3; Year of Construction: 2000; Seismic Zone: Zone 4; Hazus Typology: W2; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Medium-High,Medium-High,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 5-10 ft.; No. stories: 3.,Medium-High,Medium-High,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 5-10 ft.; No. stories: 3.,Medium,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Garden; Ground Floor Usage: parking; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 222071573; No. buildings: 67.,Medium,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Garden; Ground Floor Usage: parking; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 222071573; No. buildings: 67.,Medium,High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Garden; Ground Floor Usage: parking; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 222071573; No. buildings: 67.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to drought.
159,e0bba03c-1e8d-4eca-b186-451bc898175d,59cd0239-05a7-4b75-a2c3-49740b23a22e,79e0156f-0a6a-4775-8c7b-3afcf0523671,482514f8-195c-4f70-8b81-0f1d0337a250,,,29221,Jia,639 N. Broadway,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2014,Mid-Rise,280,34.05986,-118.239986,225803,152045294.0,PRIMARY_USE_FOOD_SERVICE,335,8.0,Low-Medium,Very High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: C2; No. Stories: 5; Year of Construction: 2014; Seismic Zone: Zone 4; Hazus Typology: C2M; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: food_service.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: Greater than 30 ft.; No. stories: 5.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: Greater than 30 ft.; No. stories: 5.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 152045294; No. buildings: 1.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 152045294; No. buildings: 1.,Very Low,Low,The primary flood hazard driver is none. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 152045294; No. buildings: 1.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
160,ab8dd4ae-cb6d-4ff8-ad1a-f5468dc05b12,6f037bcb-48b9-45a4-81ce-7df759e53a28,90defa54-ef08-4d16-ac7c-001fdfbaa992,d2f5f908-c147-46df-bd10-77a2ae9bb77e,,,29229,Bella Vista at  Warner Ridge,6150 DeSoto Avenue,Woodland Hills,CA,Los Angeles,91367,Los Angeles,San Fernando Valley,20,2003,Mid-Rise,579,34.18175683,-118.590402558775,580962,353564032.0,PRIMARY_USE_RESIDENTIAL,916,4.0,Very Low,High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: W1A; No. Stories: 4; Year of Construction: 2003; Seismic Zone: Zone 4; Hazus Typology: W2; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Low-Medium,Medium,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 10-30 ft.; No. stories: 4.,Low-Medium,Medium,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 10-30 ft.; No. stories: 4.,Medium-High,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 353564032; No. buildings: 20.,Medium-High,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 353564032; No. buildings: 20.,Medium-High,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 353564032; No. buildings: 20.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
161,128641b9-b5c0-44ca-8d56-88da8aaa5313,15a4a1b3-c3f5-40f4-b4e9-52a2d6aea301,922e0ef1-2f1e-4830-a90b-55dd43d3d4a8,ba85bfd3-dd39-4e8b-885d-9f3d3ac55b2f,,,29237,Kelvin Court,2552 Kelvin Avenue,Irvine,CA,Orange,92614,Orange County,North Orange,1,2008,Mid-Rise,132,33.685223,-117.83989,111222,73484412.0,PRIMARY_USE_RESIDENTIAL,189,4.0,Very Low,High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: W1A; No. Stories: 4; Year of Construction: 2008; Seismic Zone: Zone 4; Hazus Typology: W2; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 4.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 4.,Low-Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 73484412; No. buildings: 1.,Low-Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 73484412; No. buildings: 1.,Low-Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: no_below_grade_spaces; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 73484412; No. buildings: 1.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to drought.
162,706e9c23-46cf-4eb1-bfb7-03c8aab5f49a,73be18a4-40ae-4142-b248-be8746c442cf,5f344715-7b3f-45fb-b921-c4ad7438ce2f,ef1300ff-e8e7-4540-9534-54eecfc3e5d5,,,29238,Academy Village,5225 Blakeslee Avenue,North Hollywood,CA,Los Angeles,91601,Los Angeles,San Fernando Valley,1,1989,Mid-Rise,248,34.165445,-118.372476,189640,127884402.0,PRIMARY_USE_RESIDENTIAL,347,6.0,Low-Medium,Very High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: C1; No. Stories: 5; Year of Construction: 1989; Seismic Zone: Zone 4; Hazus Typology: C1M; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 5.,Very Low,Low,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 2-5 ft.; No. stories: 5.,Very Low,Medium,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 127884402; No. buildings: 1.,Very Low,Medium,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 127884402; No. buildings: 1.,Very Low,Medium,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: light_wood_frame; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 127884402; No. buildings: 1.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to drought.
163,717ff0cf-8770-4808-9d97-a5e22cfc067f,4c81de47-4c29-4eb3-b9dc-d53d65de3a95,14ff93cf-0794-4df6-bd50-d9b977bce878,d99dcfbe-f9fa-4fff-9f7d-3b42b6ad5a80,,,29243,Vista 99,99 Vista Montana,San Jose,CA,Santa Clara,95134,San Francisco Bay Area,SF-South Bay,4,2015,Mid-Rise,554,37.413051,-121.955716,530459,475889448.0,PRIMARY_USE_RESIDENTIAL,920,8.0,Low-Medium,Very High,The building's vulnerability to seismic hazard was determined based on the following details. Primary Lateral Force Resisting Structure: C2; No. Stories: 7; Year of Construction: 2015; Seismic Zone: Zone 4; Hazus Typology: C2M; Hazus Design Code: High Code. The consequence of damage to seismic hazard was determined based on the following details - Primary use: residential.,Low,Medium,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 10-30 ft.; No. stories: 7.,Low,Medium,The building's vulnerability to wildfire hazard was determined based on the following details. Wall material: Veneer brick; Masonry; Stone; Stucco; Roof material: Clay/concrete tiles; Slate; Metal; Asphalt composition shingles (Class A); Defensible area: 10-30 ft.; No. stories: 7.,Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: concrete_shear_wall; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 475889448; No. buildings: 4.,Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: concrete_shear_wall; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 475889448; No. buildings: 4.,Medium,Very High,The primary flood hazard driver is pluvial. The building's vulnerability to flood hazard was determined based on the following details. Building Type: Mid-Rise; Ground Floor Usage: storage; Ground Floor Structural Type: concrete_shear_wall; Below Grade Usage: storage; . The consequence of damage to flood hazard was determined based on the following details - Replacement cost: 475889448; No. buildings: 4.,Very Low,Medium-High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,High,Building assets are not vulnerable to direct physical damages due to extreme heat.,Very Low,Low,Building assets are not vulnerable to direct physical damages due to drought.,Very Low,Medium,Building assets are not vulnerable to direct physical damages due to drought.
